,Name,Adress,Rating,URL,RoomType,RoomSize,Price
0,Maison 557,"#557 Wat Bo Road, Groupe 12, Siem Reap, Cambodia",9.3,https://www.booking.com/hotel/kh/maison557.en-gb.html?aid=356980&label=gog235jc-1DCAsoeEIJbWFpc29uNTU3SAlYA2h4iAEBmAEJuAEXyAEM2AED6AEB-AECiAIBqAIDuALC2tmiBsACAdICJDliNGJjNGZiLTVlMjktNDgzZS1hMzdjLWY2ZGFkMjUxN2Q2MdgCBOACAQ&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=10&checkin_monthday=17&checkin_year=2023&checkout_month=10&checkout_monthday=18&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&stay_on_hp=1&type=total&#availability_target,Superior Double Room,32 m²,"KHR 293,927"
1,Maison 557,"#557 Wat Bo Road, Groupe 12, Siem Reap, Cambodia",9.3,https://www.booking.com/hotel/kh/maison557.en-gb.html?aid=356980&label=gog235jc-1DCAsoeEIJbWFpc29uNTU3SAlYA2h4iAEBmAEJuAEXyAEM2AED6AEB-AECiAIBqAIDuALC2tmiBsACAdICJDliNGJjNGZiLTVlMjktNDgzZS1hMzdjLWY2ZGFkMjUxN2Q2MdgCBOACAQ&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=10&checkin_monthday=17&checkin_year=2023&checkout_month=10&checkout_monthday=18&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&stay_on_hp=1&type=total&#availability_target,Superior Double Room,32 m²,"KHR 309,397"
2,Maison 557,"#557 Wat Bo Road, Groupe 12, Siem Reap, Cambodia",9.3,https://www.booking.com/hotel/kh/maison557.en-gb.html?aid=356980&label=gog235jc-1DCAsoeEIJbWFpc29uNTU3SAlYA2h4iAEBmAEJuAEXyAEM2AED6AEB-AECiAIBqAIDuALC2tmiBsACAdICJDliNGJjNGZiLTVlMjktNDgzZS1hMzdjLWY2ZGFkMjUxN2Q2MdgCBOACAQ&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=10&checkin_monthday=17&checkin_year=2023&checkout_month=10&checkout_monthday=18&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&stay_on_hp=1&type=total&#availability_target,Superior Double Room,32 m²,"KHR 340,336"
3,Maison 557,"#557 Wat Bo Road, Groupe 12, Siem Reap, Cambodia",9.3,https://www.booking.com/hotel/kh/maison557.en-gb.html?aid=356980&label=gog235jc-1DCAsoeEIJbWFpc29uNTU3SAlYA2h4iAEBmAEJuAEXyAEM2AED6AEB-AECiAIBqAIDuALC2tmiBsACAdICJDliNGJjNGZiLTVlMjktNDgzZS1hMzdjLWY2ZGFkMjUxN2Q2MdgCBOACAQ&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=10&checkin_monthday=17&checkin_year=2023&checkout_month=10&checkout_monthday=18&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&stay_on_hp=1&type=total&#availability_target,Deluxe Double or Twin Room,42 m²,"KHR 338,026"
4,Maison 557,"#557 Wat Bo Road, Groupe 12, Siem Reap, Cambodia",9.3,https://www.booking.com/hotel/kh/maison557.en-gb.html?aid=356980&label=gog235jc-1DCAsoeEIJbWFpc29uNTU3SAlYA2h4iAEBmAEJuAEXyAEM2AED6AEB-AECiAIBqAIDuALC2tmiBsACAdICJDliNGJjNGZiLTVlMjktNDgzZS1hMzdjLWY2ZGFkMjUxN2Q2MdgCBOACAQ&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=10&checkin_monthday=17&checkin_year=2023&checkout_month=10&checkout_monthday=18&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&stay_on_hp=1&type=total&#availability_target,Deluxe Double or Twin Room,42 m²,"KHR 355,806"
5,Maison 557,"#557 Wat Bo Road, Groupe 12, Siem Reap, Cambodia",9.3,https://www.booking.com/hotel/kh/maison557.en-gb.html?aid=356980&label=gog235jc-1DCAsoeEIJbWFpc29uNTU3SAlYA2h4iAEBmAEJuAEXyAEM2AED6AEB-AECiAIBqAIDuALC2tmiBsACAdICJDliNGJjNGZiLTVlMjktNDgzZS1hMzdjLWY2ZGFkMjUxN2Q2MdgCBOACAQ&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=10&checkin_monthday=17&checkin_year=2023&checkout_month=10&checkout_monthday=18&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&stay_on_hp=1&type=total&#availability_target,Deluxe Double or Twin Room,42 m²,"KHR 391,408"
6,Maison 557,"#557 Wat Bo Road, Groupe 12, Siem Reap, Cambodia",9.3,https://www.booking.com/hotel/kh/maison557.en-gb.html?aid=356980&label=gog235jc-1DCAsoeEIJbWFpc29uNTU3SAlYA2h4iAEBmAEJuAEXyAEM2AED6AEB-AECiAIBqAIDuALC2tmiBsACAdICJDliNGJjNGZiLTVlMjktNDgzZS1hMzdjLWY2ZGFkMjUxN2Q2MdgCBOACAQ&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=10&checkin_monthday=17&checkin_year=2023&checkout_month=10&checkout_monthday=18&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&stay_on_hp=1&type=total&#availability_target,Suite with Garden View,33 m²,"KHR 382,126"
7,Maison 557,"#557 Wat Bo Road, Groupe 12, Siem Reap, Cambodia",9.3,https://www.booking.com/hotel/kh/maison557.en-gb.html?aid=356980&label=gog235jc-1DCAsoeEIJbWFpc29uNTU3SAlYA2h4iAEBmAEJuAEXyAEM2AED6AEB-AECiAIBqAIDuALC2tmiBsACAdICJDliNGJjNGZiLTVlMjktNDgzZS1hMzdjLWY2ZGFkMjUxN2Q2MdgCBOACAQ&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=10&checkin_monthday=17&checkin_year=2023&checkout_month=10&checkout_monthday=18&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&stay_on_hp=1&type=total&#availability_target,Suite with Garden View,33 m²,"KHR 402,216"
8,Maison 557,"#557 Wat Bo Road, Groupe 12, Siem Reap, Cambodia",9.3,https://www.booking.com/hotel/kh/maison557.en-gb.html?aid=356980&label=gog235jc-1DCAsoeEIJbWFpc29uNTU3SAlYA2h4iAEBmAEJuAEXyAEM2AED6AEB-AECiAIBqAIDuALC2tmiBsACAdICJDliNGJjNGZiLTVlMjktNDgzZS1hMzdjLWY2ZGFkMjUxN2Q2MdgCBOACAQ&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=10&checkin_monthday=17&checkin_year=2023&checkout_month=10&checkout_monthday=18&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&stay_on_hp=1&type=total&#availability_target,Suite with Garden View,33 m²,"KHR 442,437"
9,Maison 557,"#557 Wat Bo Road, Groupe 12, Siem Reap, Cambodia",9.3,https://www.booking.com/hotel/kh/maison557.en-gb.html?aid=356980&label=gog235jc-1DCAsoeEIJbWFpc29uNTU3SAlYA2h4iAEBmAEJuAEXyAEM2AED6AEB-AECiAIBqAIDuALC2tmiBsACAdICJDliNGJjNGZiLTVlMjktNDgzZS1hMzdjLWY2ZGFkMjUxN2Q2MdgCBOACAQ&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=10&checkin_monthday=17&checkin_year=2023&checkout_month=10&checkout_monthday=18&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&stay_on_hp=1&type=total&#availability_target,Suite with Private Pool,40 m²,"KHR 584,925"
