,Name,Adress,Rating,URL,RoomType,RoomSize,Price
0,Villa D Riverside Boutique Hotel,"River Road Siem Reap, Siem Reap, Kemboja",8.1,https://www.booking.com/hotel/kh/velkommen-boutique-villa.ms.html?aid=356980&label=gog235jc-1FCAsoeEIYdmVsa29tbWVuLWJvdXRpcXVlLXZpbGxhSDNYA2h4iAEBmAEbuAEXyAEM2AEB6AEB-AEMiAIBqAIDuALz69miBsACAdICJDhhZWI4M2NiLTJmMzYtNDRiNC05ZDQ1LTY4YzIzYzFiODNjYdgCBuACAQ&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=11&checkin_monthday=25&checkin_year=2023&checkout_month=11&checkout_monthday=26&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&stay_on_hp=1&type=total&#availability_target,Bilik Superior Twin,18 m²,"KHR 171,282"
1,Villa D Riverside Boutique Hotel,"River Road Siem Reap, Siem Reap, Kemboja",8.1,https://www.booking.com/hotel/kh/velkommen-boutique-villa.ms.html?aid=356980&label=gog235jc-1FCAsoeEIYdmVsa29tbWVuLWJvdXRpcXVlLXZpbGxhSDNYA2h4iAEBmAEbuAEXyAEM2AEB6AEB-AEMiAIBqAIDuALz69miBsACAdICJDhhZWI4M2NiLTJmMzYtNDRiNC05ZDQ1LTY4YzIzYzFiODNjYdgCBuACAQ&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=11&checkin_monthday=25&checkin_year=2023&checkout_month=11&checkout_monthday=26&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&stay_on_hp=1&type=total&#availability_target,Bilik Superior Twin,18 m²,"KHR 180,275"
2,Villa D Riverside Boutique Hotel,"River Road Siem Reap, Siem Reap, Kemboja",8.1,https://www.booking.com/hotel/kh/velkommen-boutique-villa.ms.html?aid=356980&label=gog235jc-1FCAsoeEIYdmVsa29tbWVuLWJvdXRpcXVlLXZpbGxhSDNYA2h4iAEBmAEbuAEXyAEM2AEB6AEB-AEMiAIBqAIDuALz69miBsACAdICJDhhZWI4M2NiLTJmMzYtNDRiNC05ZDQ1LTY4YzIzYzFiODNjYdgCBuACAQ&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=11&checkin_monthday=25&checkin_year=2023&checkout_month=11&checkout_monthday=26&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&stay_on_hp=1&type=total&#availability_target,Bilik Superior Twin,18 m²,"KHR 162,248"
3,Villa D Riverside Boutique Hotel,"River Road Siem Reap, Siem Reap, Kemboja",8.1,https://www.booking.com/hotel/kh/velkommen-boutique-villa.ms.html?aid=356980&label=gog235jc-1FCAsoeEIYdmVsa29tbWVuLWJvdXRpcXVlLXZpbGxhSDNYA2h4iAEBmAEbuAEXyAEM2AEB6AEB-AEMiAIBqAIDuALz69miBsACAdICJDhhZWI4M2NiLTJmMzYtNDRiNC05ZDQ1LTY4YzIzYzFiODNjYdgCBuACAQ&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=11&checkin_monthday=25&checkin_year=2023&checkout_month=11&checkout_monthday=26&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&stay_on_hp=1&type=total&#availability_target,Bilik Standard Double,16 m²,"KHR 173,056"
4,Villa D Riverside Boutique Hotel,"River Road Siem Reap, Siem Reap, Kemboja",8.1,https://www.booking.com/hotel/kh/velkommen-boutique-villa.ms.html?aid=356980&label=gog235jc-1FCAsoeEIYdmVsa29tbWVuLWJvdXRpcXVlLXZpbGxhSDNYA2h4iAEBmAEbuAEXyAEM2AEB6AEB-AEMiAIBqAIDuALz69miBsACAdICJDhhZWI4M2NiLTJmMzYtNDRiNC05ZDQ1LTY4YzIzYzFiODNjYdgCBuACAQ&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=11&checkin_monthday=25&checkin_year=2023&checkout_month=11&checkout_monthday=26&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&stay_on_hp=1&type=total&#availability_target,Bilik Standard Double,16 m²,"KHR 173,056"
5,Villa D Riverside Boutique Hotel,"River Road Siem Reap, Siem Reap, Kemboja",8.1,https://www.booking.com/hotel/kh/velkommen-boutique-villa.ms.html?aid=356980&label=gog235jc-1FCAsoeEIYdmVsa29tbWVuLWJvdXRpcXVlLXZpbGxhSDNYA2h4iAEBmAEbuAEXyAEM2AEB6AEB-AEMiAIBqAIDuALz69miBsACAdICJDhhZWI4M2NiLTJmMzYtNDRiNC05ZDQ1LTY4YzIzYzFiODNjYdgCBuACAQ&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=11&checkin_monthday=25&checkin_year=2023&checkout_month=11&checkout_monthday=26&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&stay_on_hp=1&type=total&#availability_target,Bilik Deluxe Double dengan Balkoni,18 m²,"KHR 212,370"
6,Villa D Riverside Boutique Hotel,"River Road Siem Reap, Siem Reap, Kemboja",8.1,https://www.booking.com/hotel/kh/velkommen-boutique-villa.ms.html?aid=356980&label=gog235jc-1FCAsoeEIYdmVsa29tbWVuLWJvdXRpcXVlLXZpbGxhSDNYA2h4iAEBmAEbuAEXyAEM2AEB6AEB-AEMiAIBqAIDuALz69miBsACAdICJDhhZWI4M2NiLTJmMzYtNDRiNC05ZDQ1LTY4YzIzYzFiODNjYdgCBuACAQ&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=11&checkin_monthday=25&checkin_year=2023&checkout_month=11&checkout_monthday=26&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&stay_on_hp=1&type=total&#availability_target,Bilik Deluxe Double dengan Balkoni,18 m²,"KHR 223,550"
7,Villa D Riverside Boutique Hotel,"River Road Siem Reap, Siem Reap, Kemboja",8.1,https://www.booking.com/hotel/kh/velkommen-boutique-villa.ms.html?aid=356980&label=gog235jc-1FCAsoeEIYdmVsa29tbWVuLWJvdXRpcXVlLXZpbGxhSDNYA2h4iAEBmAEbuAEXyAEM2AEB6AEB-AEMiAIBqAIDuALz69miBsACAdICJDhhZWI4M2NiLTJmMzYtNDRiNC05ZDQ1LTY4YzIzYzFiODNjYdgCBuACAQ&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=11&checkin_monthday=25&checkin_year=2023&checkout_month=11&checkout_monthday=26&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&stay_on_hp=1&type=total&#availability_target,Bilik Premium Double atau Twin,22 m²,"KHR 191,826"
8,Villa D Riverside Boutique Hotel,"River Road Siem Reap, Siem Reap, Kemboja",8.1,https://www.booking.com/hotel/kh/velkommen-boutique-villa.ms.html?aid=356980&label=gog235jc-1FCAsoeEIYdmVsa29tbWVuLWJvdXRpcXVlLXZpbGxhSDNYA2h4iAEBmAEbuAEXyAEM2AEB6AEB-AEMiAIBqAIDuALz69miBsACAdICJDhhZWI4M2NiLTJmMzYtNDRiNC05ZDQ1LTY4YzIzYzFiODNjYdgCBuACAQ&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=11&checkin_monthday=25&checkin_year=2023&checkout_month=11&checkout_monthday=26&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&stay_on_hp=1&type=total&#availability_target,Bilik Premium Double atau Twin,22 m²,"KHR 201,892"
9,Villa D Riverside Boutique Hotel,"River Road Siem Reap, Siem Reap, Kemboja",8.1,https://www.booking.com/hotel/kh/velkommen-boutique-villa.ms.html?aid=356980&label=gog235jc-1FCAsoeEIYdmVsa29tbWVuLWJvdXRpcXVlLXZpbGxhSDNYA2h4iAEBmAEbuAEXyAEM2AEB6AEB-AEMiAIBqAIDuALz69miBsACAdICJDhhZWI4M2NiLTJmMzYtNDRiNC05ZDQ1LTY4YzIzYzFiODNjYdgCBuACAQ&sid=42cbc141abd816955d8fbe7ce58d0863&checkin_month=11&checkin_monthday=25&checkin_year=2023&checkout_month=11&checkout_monthday=26&checkout_year=2023&dist=0&do_availability_check=1&group_adults=2&group_children=0&hp_avform=1&hp_group_set=0&no_rooms=1&origin=hp&sb_price_type=total&src=hotel&stay_on_hp=1&type=total&#availability_target,Bilik Deluxe Double atau Twin,25 m²,"KHR 219,218"
