Unnamed: 0,Hotel,Price,Location,Url
1,Royal Angkor Resort & Spa,"214,148","National Road 6, Siem Reap | 3.7 km from centre",https://www.booking.com/hotel/kh/royal-angkor-resort.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=302&sr_order=popularity&srpvid=89a076398d2e065a&srepoch=1680022132&all_sr_blocks=3684001_0_2_0_0&highlighted_blocks=3684001_0_2_0_0&matching_block_id=3684001_0_2_0_0&sr_pri_blocks=3684001_0_2_0_0__5284&tpi_r=1
2,Waka Villa Private Resort & Spa - Adults Only,"1,258,139",Siem Reap | 2 km from centre,https://www.booking.com/hotel/kh/waka-villa-private-resort-amp-spa.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=303&sr_order=popularity&srpvid=89a076398d2e065a&srepoch=1680022132&all_sr_blocks=933286903_367355041_2_41_0&highlighted_blocks=933286903_367355041_2_41_0&matching_block_id=933286903_367355041_2_41_0&sr_pri_blocks=933286903_367355041_2_41_0__31044&tpi_r=2&from_sustainable_property_sr=1
3,Neth Socheata Hotel,"177,187",Siem Reap | 0.7 km from centre,https://www.booking.com/hotel/kh/neth-socheata.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=304&sr_order=popularity&srpvid=89a076398d2e065a&srepoch=1680022132&all_sr_blocks=25923802_335367332_0_42_0&highlighted_blocks=25923802_335367332_0_42_0&matching_block_id=25923802_335367332_0_42_0&sr_pri_blocks=25923802_335367332_0_42_0__4372&tpi_r=2
4,Cheathata CTA Hotel Siem Reap,"109,425","Sok San Road, Siem Reap | 0.8 km from centre",https://www.booking.com/hotel/kh/cheathata-angkor.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=305&sr_order=popularity&srpvid=89a076398d2e065a&srepoch=1680022132&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__2700&tpi_r=1&from_sustainable_property_sr=1
5,Grange,"291,799",Siem Reap | 1.4 km from centre,https://www.booking.com/hotel/kh/grange.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=306&sr_order=popularity&srpvid=89a076398d2e065a&srepoch=1680022132&all_sr_blocks=883308801_357645123_2_1_0&highlighted_blocks=883308801_357645123_2_1_0&matching_block_id=883308801_357645123_2_1_0&sr_pri_blocks=883308801_357645123_2_1_0__7200&tpi_r=2&from_sustainable_property_sr=1
6,Reveal Courtyard in Reveal Angkor,"195,546","Wat Bo Area, Siem Reap | 1.1 km from centre",https://www.booking.com/hotel/kh/reveal-angkor-hotel.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=307&sr_order=popularity&srpvid=89a076398d2e065a&srepoch=1680022132&all_sr_blocks=141040427_201035963_2_41_0&highlighted_blocks=141040427_201035963_2_41_0&matching_block_id=141040427_201035963_2_41_0&sr_pri_blocks=141040427_201035963_2_41_0__4825&tpi_r=2
7,Maison Gen Angkor,"131,755",Siem Reap | 1.9 km from centre,https://www.booking.com/hotel/kh/laysung-residence.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=308&sr_order=popularity&srpvid=89a076398d2e065a&srepoch=1680022132&all_sr_blocks=161083901_131883027_0_42_0&highlighted_blocks=161083901_131883027_0_42_0&matching_block_id=161083901_131883027_0_42_0&sr_pri_blocks=161083901_131883027_0_42_0__3251&tpi_r=2
8,Vihara Angkor,"190,601","Wat Bo Area, Siem Reap | 1.2 km from centre",https://www.booking.com/hotel/kh/vihara-residence.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=309&sr_order=popularity&srpvid=89a076398d2e065a&srepoch=1680022132&all_sr_blocks=274631313_362569865_0_0_0&highlighted_blocks=274631313_362569865_0_0_0&matching_block_id=274631313_362569865_0_0_0&sr_pri_blocks=274631313_362569865_0_0_0__4703&tpi_r=2&from_sustainable_property_sr=1
9,The Embassy Angkor Resort & Spa,"561,713",Siem Reap | 2.3 km from centre,https://www.booking.com/hotel/kh/the-embassy-angkor-resort-amp-spa.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=310&sr_order=popularity&srpvid=89a076398d2e065a&srepoch=1680022132&all_sr_blocks=250042405_362374563_2_42_0&highlighted_blocks=250042405_362374563_2_42_0&matching_block_id=250042405_362374563_2_42_0&sr_pri_blocks=250042405_362374563_2_42_0__13860&tpi_r=2&from_sustainable_property_sr=1
10,Siem Reap Holiday Guest House or Motel,"68,897","Charles de Gaulle, Siem Reap | 1.3 km from centre",https://www.booking.com/hotel/kh/siem-reap-holiday-guest-house-or-motel-siemreap.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=311&sr_order=popularity&srpvid=89a076398d2e065a&srepoch=1680022132&all_sr_blocks=940351501_366308112_2_0_0&highlighted_blocks=940351501_366308112_2_0_0&matching_block_id=940351501_366308112_2_0_0&sr_pri_blocks=940351501_366308112_2_0_0__1700&tpi_r=2
11,BB Angkor Green Resort,"481,468",Siem Reap | 5.6 km from centre,https://www.booking.com/hotel/kh/bb-angkor-green-resort-siem-reap.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=312&sr_order=popularity&srpvid=89a076398d2e065a&srepoch=1680022132&all_sr_blocks=399914102_123412789_0_0_0&highlighted_blocks=399914102_123412789_0_0_0&matching_block_id=399914102_123412789_0_0_0&sr_pri_blocks=399914102_123412789_0_0_0__11880&tpi_r=2
12,Angkor Hotel,"111,694","National Road 6, Siem Reap | 1 km from centre",https://www.booking.com/hotel/kh/angkor-siem-reap.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=313&sr_order=popularity&srpvid=89a076398d2e065a&srepoch=1680022132&all_sr_blocks=40574301_0_2_0_0&highlighted_blocks=40574301_0_2_0_0&matching_block_id=40574301_0_2_0_0&sr_pri_blocks=40574301_0_2_0_0__2756&tpi_r=1
13,Golden Temple Hotel,"487,061",Siem Reap | 0.9 km from centre,https://www.booking.com/hotel/kh/golden-temple.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=314&sr_order=popularity&srpvid=89a076398d2e065a&srepoch=1680022132&all_sr_blocks=27766001_96054938_0_2_0&highlighted_blocks=27766001_96054938_0_2_0&matching_block_id=27766001_96054938_0_2_0&sr_pri_blocks=27766001_96054938_0_2_0__12018&tpi_r=2&from_sustainable_property_sr=1
14,La Villa du Bonheur,"235,830",Siem Reap | 1.1 km from centre,https://www.booking.com/hotel/kh/la-villa-du-bonheur.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=315&sr_order=popularity&srpvid=89a076398d2e065a&srepoch=1680022132&all_sr_blocks=119951110_263831701_0_42_0&highlighted_blocks=119951110_263831701_0_42_0&matching_block_id=119951110_263831701_0_42_0&sr_pri_blocks=119951110_263831701_0_42_0__5819&tpi_r=2&from_sustainable_property_sr=1
15,Chateau d'Angkor La Residence,"396,806","Old French Quarter, Siem Reap | 40 m from centre",https://www.booking.com/hotel/kh/chateau-d-angkor-la-residence.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=316&sr_order=popularity&srpvid=89a076398d2e065a&srepoch=1680022132&all_sr_blocks=44205501_88882505_0_1_0&highlighted_blocks=44205501_88882505_0_1_0&matching_block_id=44205501_88882505_0_1_0&sr_pri_blocks=44205501_88882505_0_1_0__9791&tpi_r=2&from_sustainable_property_sr=1
16,K Medical Clinic Resort,"108,330",Siem Reap | 2 km from centre,https://www.booking.com/hotel/kh/k-medical-clinic-resort.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=317&sr_order=popularity&srpvid=89a076398d2e065a&srepoch=1680022132&all_sr_blocks=641449303_259399165_0_0_0&highlighted_blocks=641449303_259399165_0_0_0&matching_block_id=641449303_259399165_0_0_0&sr_pri_blocks=641449303_259399165_0_0_0__2673&tpi_r=2
17,Ratana Angkor Hotel,"132,647","National Road 6, Siem Reap | 2.6 km from centre",https://www.booking.com/hotel/kh/neat-pearly-angkor.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=318&sr_order=popularity&srpvid=89a076398d2e065a&srepoch=1680022132&all_sr_blocks=281516111_0_2_0_0&highlighted_blocks=281516111_0_2_0_0&matching_block_id=281516111_0_2_0_0&sr_pri_blocks=281516111_0_2_0_0__3273&tpi_r=1
18,Angkor Land Urban Boutique,"164,137",Siem Reap | 450 m from centre,https://www.booking.com/hotel/kh/angkor-land-urban-boutique.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=319&sr_order=popularity&srpvid=89a076398d2e065a&srepoch=1680022132&all_sr_blocks=977893201_0_2_1_0&highlighted_blocks=977893201_0_2_1_0&matching_block_id=977893201_0_2_1_0&sr_pri_blocks=977893201_0_2_1_0__4050&tpi_r=1&from_sustainable_property_sr=1
19,Mekong Angkor Deluxe Hotel,"145,899","Taphul Village Area, Siem Reap | 250 m from centre",https://www.booking.com/hotel/kh/mekong-angkor-deluxe.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=320&sr_order=popularity&srpvid=89a076398d2e065a&srepoch=1680022132&all_sr_blocks=122546416_0_2_0_0&highlighted_blocks=122546416_0_2_0_0&matching_block_id=122546416_0_2_0_0&sr_pri_blocks=122546416_0_2_0_0__3600&tpi_r=1
20,Amazing Palm Resort,"389,065",Siem Reap | 2.7 km from centre,https://www.booking.com/hotel/kh/amazing-palm-resort-9r8m-m43-icf-rd-krong-siem-reap.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=321&sr_order=popularity&srpvid=89a076398d2e065a&srepoch=1680022132&all_sr_blocks=973577303_369750366_2_1_0&highlighted_blocks=973577303_369750366_2_1_0&matching_block_id=973577303_369750366_2_1_0&sr_pri_blocks=973577303_369750366_2_1_0__9600&tpi_r=2&from_sustainable_property_sr=1
21,Treeline Urban Resort,"729,497","Wat Bo Area, Siem Reap | 0.5 km from centre",https://www.booking.com/hotel/kh/treeline-urban-resort.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=322&sr_order=popularity&srpvid=89a076398d2e065a&srepoch=1680022132&all_sr_blocks=361199905_361037038_0_1_0&highlighted_blocks=361199905_361037038_0_1_0&matching_block_id=361199905_361037038_0_1_0&sr_pri_blocks=361199905_361037038_0_1_0__18000&tpi_r=2&from_sustainable_property_sr=1
22,Golden Temple Retreat,"487,061",Siem Reap | 1.2 km from centre,https://www.booking.com/hotel/kh/golden-temple-retreat.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=323&sr_order=popularity&srpvid=89a076398d2e065a&srepoch=1680022132&all_sr_blocks=209122413_95734726_0_2_0&highlighted_blocks=209122413_95734726_0_2_0&matching_block_id=209122413_95734726_0_2_0&sr_pri_blocks=209122413_95734726_0_2_0__12018&tpi_r=2&from_sustainable_property_sr=1
23,Lotus Blanc Hotel,"262,619","National Road 6, Siem Reap | 2 km from centre",https://www.booking.com/hotel/kh/lotus-blanc.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=324&sr_order=popularity&srpvid=89a076398d2e065a&srepoch=1680022132&all_sr_blocks=221260507_253504217_2_1_0&highlighted_blocks=221260507_253504217_2_1_0&matching_block_id=221260507_253504217_2_1_0&sr_pri_blocks=221260507_253504217_2_1_0__6480&tpi_r=2&from_sustainable_property_sr=1
24,Angkor H Villa,"144,440",Siem Reap | 1.1 km from centre,https://www.booking.com/hotel/kh/lh-residence-752.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=325&sr_order=popularity&srpvid=89a076398d2e065a&srepoch=1680022132&all_sr_blocks=806003901_364179188_0_0_0&highlighted_blocks=806003901_364179188_0_0_0&matching_block_id=806003901_364179188_0_0_0&sr_pri_blocks=806003901_364179188_0_0_0__3564&tpi_r=2&from_sustainable_property_sr=1
25,Phan NaTa Apartment,"113,477",Siem Reap | 3 km from centre,https://www.booking.com/hotel/kh/phan-nata-apartment.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=26&hapos=326&sr_order=popularity&srpvid=89a076398d2e065a&srepoch=1680022132&all_sr_blocks=666895902_342088130_2_0_0&highlighted_blocks=666895902_342088130_2_0_0&matching_block_id=666895902_342088130_2_0_0&sr_pri_blocks=666895902_342088130_2_0_0__2800&tpi_r=2&from_sustainable_property_sr=1
26,Borei Angkor Resort & Spa,"345,174","Wat Bo Area, Siem Reap | 1.1 km from centre",https://www.booking.com/hotel/kh/borei.en-gb.html?label=siemreab-wvB*LeiMNyDdKNsPkW9P5AS110121595709%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-146342137510%3Akwd-300284507489%3Alp1009829%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&sid=3c523558a1c1dc70c2d8efa4237ca8d2&aid=306395&ucfs=1&arphpl=1&checkin=2023-04-13&checkout=2023-04-14&dest_id=-1032755&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=27&hapos=327&sr_order=popularity&srpvid=89a076398d2e065a&srepoch=1680022132&all_sr_blocks=3681317_0_2_1_0&highlighted_blocks=3681317_0_2_1_0&matching_block_id=3681317_0_2_1_0&sr_pri_blocks=3681317_0_2_1_0__8517&tpi_r=1&from_sustainable_property_sr=1
